"image_id","reference_name","reference_path","width","height","source_tif","frame_index"
"85min_after_washout_frame_014","GFP projected","result_pic\from_source_tifs\references\GFP_projected\85min after washout_frame_014_GFP_projected.png","256","256","20240724_image processing project\85min after washout GFP_center.tif","14"
"85min_after_washout_frame_014","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\85min after washout_frame_014_mCherry_projected.png","256","256","20240724_image processing project\85min after washout_mCherry_center.tif","14"
"85min_after_washout_frame_015","Trans","result_pic\from_source_tifs\references\Trans\85min after washout_frame_015_Trans.png","256","256","20240724_image processing project\85min after washout Trans_center.tif","15"
"85min_after_washout_frame_015","GFP projected","result_pic\from_source_tifs\references\GFP_projected\85min after washout_frame_015_GFP_projected.png","256","256","20240724_image processing project\85min after washout GFP_center.tif","15"
"85min_after_washout_frame_015","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\85min after washout_frame_015_mCherry_projected.png","256","256","20240724_image processing project\85min after washout_mCherry_center.tif","15"
"85min_after_washout_frame_016","Trans","result_pic\from_source_tifs\references\Trans\85min after washout_frame_016_Trans.png","256","256","20240724_image processing project\85min after washout Trans_center.tif","16"
"85min_after_washout_frame_016","GFP projected","result_pic\from_source_tifs\references\GFP_projected\85min after washout_frame_016_GFP_projected.png","256","256","20240724_image processing project\85min after washout GFP_center.tif","16"
"85min_after_washout_frame_016","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\85min after washout_frame_016_mCherry_projected.png","256","256","20240724_image processing project\85min after washout_mCherry_center.tif","16"
"85min_after_washout_frame_017","Trans","result_pic\from_source_tifs\references\Trans\85min after washout_frame_017_Trans.png","256","256","20240724_image processing project\85min after washout Trans_center.tif","17"
"85min_after_washout_frame_017","GFP projected","result_pic\from_source_tifs\references\GFP_projected\85min after washout_frame_017_GFP_projected.png","256","256","20240724_image processing project\85min after washout GFP_center.tif","17"
"85min_after_washout_frame_017","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\85min after washout_frame_017_mCherry_projected.png","256","256","20240724_image processing project\85min after washout_mCherry_center.tif","17"
"85min_after_washout_frame_018","Trans","result_pic\from_source_tifs\references\Trans\85min after washout_frame_018_Trans.png","256","256","20240724_image processing project\85min after washout Trans_center.tif","18"
"85min_after_washout_frame_018","GFP projected","result_pic\from_source_tifs\references\GFP_projected\85min after washout_frame_018_GFP_projected.png","256","256","20240724_image processing project\85min after washout GFP_center.tif","18"
"85min_after_washout_frame_018","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\85min after washout_frame_018_mCherry_projected.png","256","256","20240724_image processing project\85min after washout_mCherry_center.tif","18"
"85min_after_washout_frame_019","Trans","result_pic\from_source_tifs\references\Trans\85min after washout_frame_019_Trans.png","256","256","20240724_image processing project\85min after washout Trans_center.tif","19"
"85min_after_washout_frame_019","GFP projected","result_pic\from_source_tifs\references\GFP_projected\85min after washout_frame_019_GFP_projected.png","256","256","20240724_image processing project\85min after washout GFP_center.tif","19"
"85min_after_washout_frame_019","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\85min after washout_frame_019_mCherry_projected.png","256","256","20240724_image processing project\85min after washout_mCherry_center.tif","19"
"85min_after_washout_frame_020","Trans","result_pic\from_source_tifs\references\Trans\85min after washout_frame_020_Trans.png","256","256","20240724_image processing project\85min after washout Trans_center.tif","20"
"85min_after_washout_frame_020","GFP projected","result_pic\from_source_tifs\references\GFP_projected\85min after washout_frame_020_GFP_projected.png","256","256","20240724_image processing project\85min after washout GFP_center.tif","20"
"85min_after_washout_frame_020","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\85min after washout_frame_020_mCherry_projected.png","256","256","20240724_image processing project\85min after washout_mCherry_center.tif","20"
"85min_after_washout_frame_021","Trans","result_pic\from_source_tifs\references\Trans\85min after washout_frame_021_Trans.png","256","256","20240724_image processing project\85min after washout Trans_center.tif","21"
"85min_after_washout_frame_021","GFP projected","result_pic\from_source_tifs\references\GFP_projected\85min after washout_frame_021_GFP_projected.png","256","256","20240724_image processing project\85min after washout GFP_center.tif","21"
"85min_after_washout_frame_021","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\85min after washout_frame_021_mCherry_projected.png","256","256","20240724_image processing project\85min after washout_mCherry_center.tif","21"
"85min_after_washout_frame_022","Trans","result_pic\from_source_tifs\references\Trans\85min after washout_frame_022_Trans.png","256","256","20240724_image processing project\85min after washout Trans_center.tif","22"
"85min_after_washout_frame_022","GFP projected","result_pic\from_source_tifs\references\GFP_projected\85min after washout_frame_022_GFP_projected.png","256","256","20240724_image processing project\85min after washout GFP_center.tif","22"
"85min_after_washout_frame_022","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\85min after washout_frame_022_mCherry_projected.png","256","256","20240724_image processing project\85min after washout_mCherry_center.tif","22"
"85min_after_washout_frame_023","Trans","result_pic\from_source_tifs\references\Trans\85min after washout_frame_023_Trans.png","256","256","20240724_image processing project\85min after washout Trans_center.tif","23"
"85min_after_washout_frame_023","GFP projected","result_pic\from_source_tifs\references\GFP_projected\85min after washout_frame_023_GFP_projected.png","256","256","20240724_image processing project\85min after washout GFP_center.tif","23"
"85min_after_washout_frame_023","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\85min after washout_frame_023_mCherry_projected.png","256","256","20240724_image processing project\85min after washout_mCherry_center.tif","23"
"Colorado+htb2-GFP_frame_000","Trans","result_pic\from_source_tifs\references\Trans\Colorado+htb2-GFP_frame_000_Trans.png","256","256","20240713_the one\Colorado+htb2-GFP_Trans_center.tif","0"
"Colorado+htb2-GFP_frame_000","GFP projected","result_pic\from_source_tifs\references\GFP_projected\Colorado+htb2-GFP_frame_000_GFP_projected.png","256","256","20240713_the one\Colorado+htb2-GFP_GFP_center.tif","0"
"Colorado+htb2-GFP_frame_000","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\Colorado+htb2-GFP_frame_000_mCherry_projected.png","256","256","20240713_the one\Colorado+htb2-GFP_mCherry_center.tif","0"
"Colorado+htb2-GFP_frame_001","Trans","result_pic\from_source_tifs\references\Trans\Colorado+htb2-GFP_frame_001_Trans.png","256","256","20240713_the one\Colorado+htb2-GFP_Trans_center.tif","1"
"Colorado+htb2-GFP_frame_001","GFP projected","result_pic\from_source_tifs\references\GFP_projected\Colorado+htb2-GFP_frame_001_GFP_projected.png","256","256","20240713_the one\Colorado+htb2-GFP_GFP_center.tif","1"
"Colorado+htb2-GFP_frame_001","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\Colorado+htb2-GFP_frame_001_mCherry_projected.png","256","256","20240713_the one\Colorado+htb2-GFP_mCherry_center.tif","1"
"Colorado+htb2-GFP_frame_002","Trans","result_pic\from_source_tifs\references\Trans\Colorado+htb2-GFP_frame_002_Trans.png","256","256","20240713_the one\Colorado+htb2-GFP_Trans_center.tif","2"
"Colorado+htb2-GFP_frame_002","GFP projected","result_pic\from_source_tifs\references\GFP_projected\Colorado+htb2-GFP_frame_002_GFP_projected.png","256","256","20240713_the one\Colorado+htb2-GFP_GFP_center.tif","2"
"Colorado+htb2-GFP_frame_002","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\Colorado+htb2-GFP_frame_002_mCherry_projected.png","256","256","20240713_the one\Colorado+htb2-GFP_mCherry_center.tif","2"
"Colorado+htb2-GFP_frame_003","Trans","result_pic\from_source_tifs\references\Trans\Colorado+htb2-GFP_frame_003_Trans.png","256","256","20240713_the one\Colorado+htb2-GFP_Trans_center.tif","3"
"Colorado+htb2-GFP_frame_003","GFP projected","result_pic\from_source_tifs\references\GFP_projected\Colorado+htb2-GFP_frame_003_GFP_projected.png","256","256","20240713_the one\Colorado+htb2-GFP_GFP_center.tif","3"
"Colorado+htb2-GFP_frame_003","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\Colorado+htb2-GFP_frame_003_mCherry_projected.png","256","256","20240713_the one\Colorado+htb2-GFP_mCherry_center.tif","3"
